20524,3952,АДМ,77,"г Москва, улица Адмирала Макарова, корпус 6, вл. 6",34,34,2023-06-30,20225.0,55.8367,37.4918,Строящиеся,Жилое
29184,5579,АЗИМУТ-М,15,"город Владикавказ, район Иристонский, улица Куйбышева, д. 77",8,9,2021-12-31,12280.96,43.0323,44.7028,Строящиеся,Жилое
27779,7411,АЗИЯ ТРЕСТ,27,"г Хабаровск, ул Фабричная",22,22,2022-09-30,6867.55,48.4672,135.0789,Строящиеся,Жилое
24093,556,АИЖК ОРЛОВСКОЙ ОБЛАСТИ,57,"г Орёл, улица Панчука, д. 83",17,17,2022-12-31,20646.86,52.9623,36.049,Строящиеся,Жилое
32815,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 104 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32827,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 7 (строительный)",1,1,2024-03-31,174.28,54.841,83.1957,Строящиеся,Жилое
32843,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 1 этап строительства",1,1,2024-03-31,172.55,54.841,83.1957,Строящиеся,Жилое
32838,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 72 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
32820,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 114 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
23862,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 56/148 (внутренний)",3,3,2024-03-31,787.2,54.8414,83.1761,Строящиеся,Жилое
32818,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 107 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32837,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 44 (строительный)",1,1,2024-03-31,174.28,54.8406,83.1993,Строящиеся,Жилое
27806,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2022-12-31,896.1,54.8414,83.1788,Строящиеся,Жилое
32830,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 31 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
32813,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 102 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
27808,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2022-12-31,896.1,54.8414,83.1788,Строящиеся,Жилое
27801,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2024-03-31,889.2,54.8464,83.1788,Строящиеся,Жилое
32824,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 4 (строительный)",1,1,2024-03-31,174.28,54.841,83.1957,Строящиеся,Жилое
32832,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 34 (строительный)",1,1,2024-03-31,174.28,54.8415,83.1961,Строящиеся,Жилое
32834,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 37 (строительный)",1,1,2024-03-31,174.28,54.8415,83.1961,Строящиеся,Жилое
23864,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2024-03-31,889.2,54.8414,83.1788,Строящиеся,Жилое
32812,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 101 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32819,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 113 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32811,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 100 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32829,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 29 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
32836,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 43 (строительный)",1,1,2024-03-31,174.28,54.8415,83.1961,Строящиеся,Жилое
27802,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2024-03-31,889.2,54.8414,83.1788,Строящиеся,Жилое
23863,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2024-03-31,889.2,54.8421,83.1789,Строящиеся,Жилое
32825,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 5 (строительный)",1,1,2024-03-31,174.28,54.841,83.1957,Строящиеся,Жилое
32840,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 94 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
27803,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2024-03-31,889.2,54.8421,83.179,Строящиеся,Жилое
32841,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 115 (строительный)",3,3,2024-03-31,615.6,54.8464,83.1952,Строящиеся,Жилое
32839,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 93 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
32826,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 6 (строительный)",1,1,2024-03-31,174.28,54.841,83.1957,Строящиеся,Жилое
32814,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 103 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32835,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 38 (строительный)",1,1,2024-03-31,174.28,54.8406,83.1993,Строящиеся,Жилое
32833,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 36 (строительный)",1,1,2024-03-31,174.28,54.8406,83.1993,Строящиеся,Жилое
32831,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 32 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
32817,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 106 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
32823,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 2 (строительный)",1,1,2024-03-31,174.28,54.841,83.1957,Строящиеся,Жилое
32842,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 116 (строительный)",3,3,2024-03-31,1892.5,54.8464,83.1952,Строящиеся,Жилое
32816,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 105 (строительный)",1,1,2024-03-31,240.3,54.8464,83.1952,Строящиеся,Жилое
27798,1297,АКАДЕМПАРК,54,с/с Барышевский,3,3,2024-03-31,889.2,54.8422,83.1789,Строящиеся,Жилое
32828,1297,АКАДЕМПАРК,54,"с/с Барышевский, д. 27 (строительный)",1,1,2024-03-31,174.28,54.8464,83.1952,Строящиеся,Жилое
21720,6270,АКВАТОРИЯ,77,"г Москва, район Левобережный, шоссе Ленинградское, вл. 69",22,22,2023-06-30,16726.99,55.8694,37.4565,Строящиеся,Жилое
45249,6270,АКВАТОРИЯ,77,"г Москва, район Левобережный, ш Ленинградское, вл. 69",2,23,2025-09-30,0.0,55.8701,37.4566,Строящиеся,Нежилое
33899,226,АКД-МЕТА,54,"г Новосибирск, улица Лескова, д. 30, блок-секция б",2,27,2022-12-31,13101.36,55.0231,82.9537,Строящиеся,Жилое
17712,198,АЛЕКСАНДРИЯ 6-10,86,"г Сургут, Микрорайон 39, д. 10, блок-секция Отсек 10-4, 10-5",1,1,2023-12-31,0.0,61.2832,73.3597,Строящиеся,Нежилое
17707,198,АЛЕКСАНДРИЯ 6-10,86,"г Сургут, Микрорайон 39, д. 7",25,25,2023-12-31,11662.55,61.283,73.3603,Строящиеся,Жилое
33745,8792,АЛТПРОМСНАБ,22,"г Барнаул, ул Власихинская, д. 156А",5,5,2023-03-31,0.0,53.3289,83.6819,Строящиеся,Нежилое
44621,9770,АЛЬГЕБА,54,"г Новосибирск, ул Фабричная, блок-секция 2.3",24,24,2024-12-31,11175.52,55.0263,82.896,Строящиеся,Жилое
46571,9770,АЛЬГЕБА,54,"г Новосибирск, ул Фабричная",24,24,2024-03-31,8956.86,55.0269,82.8954,Строящиеся,Жилое
44474,9770,АЛЬГЕБА,54,"г Новосибирск, ул Фабричная, блок-секция 2.2",11,11,2023-09-30,6819.07,55.0264,82.8954,Строящиеся,Жилое
44489,9770,АЛЬГЕБА,54,"г Новосибирск, ул Фабричная, блок-секция 2.1",17,17,2024-03-31,6748.01,55.0269,82.8954,Строящиеся,Жилое
15885,2024,АЛЬКАСАР,23,"г Краснодар, улица Им. краеведа Соловьёва В.А, д. 6, литера 4",9,9,2022-09-30,11743.42,45.0926,39.046,Строящиеся,Жилое
15886,2024,АЛЬКАСАР,23,"г Краснодар, улица Им. краеведа Соловьёва В.А, д. 6, литера 5",9,9,2023-06-30,11602.03,45.0986,39.0622,Строящиеся,Жилое
15888,2024,АЛЬКАСАР,23,"г Краснодар, улица Им. краеведа Соловьёва В.А, д. 6, литера 2",9,9,2022-09-30,10028.01,45.0914,39.0461,Строящиеся,Жилое
15889,2024,АЛЬКАСАР,23,"г Краснодар, улица Им. краеведа Соловьёва В.А, д. 6, литера 6",9,9,2024-12-31,10028.01,45.0915,39.0465,Строящиеся,Жилое
15891,2024,АЛЬКАСАР,23,"г Краснодар, улица Им. краеведа Соловьёва В.А, д. 6, литера 8",9,9,2022-12-31,11748.07,45.0927,39.0473,Строящиеся,Жилое
15890,2024,АЛЬКАСАР,23,"г Краснодар, улица Им. краеведа Соловьёва В.А, д. 6, литера 7",9,9,2022-09-30,11602.03,45.0926,39.0465,Строящиеся,Жилое
35324,4475,АЛЬПИК,23,"г Сочи, Краевско-Греческая, вл. Уч.1,2",17,17,2022-12-31,6343.2,43.5796,39.7888,Строящиеся,Жилое
24820,7040,АЛЬФА,23,"город Краснодар, улица Войсковая, д. 4, литера 7",9,9,2022-06-30,4151.2,45.0451,39.1124,Строящиеся,Жилое
41620,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 9",14,14,2024-03-31,6048.0,45.0605,39.1121,Строящиеся,Жилое
41613,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 2",17,17,2023-12-31,13212.0,45.0601,39.1139,Строящиеся,Жилое
41615,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 4",17,17,2023-12-31,7046.4,45.0602,39.1153,Строящиеся,Жилое
41617,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 6",2,2,2023-03-31,0.0,45.0585,39.1147,Строящиеся,Нежилое
41614,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 3",17,17,2023-12-31,12096.0,45.0605,39.1146,Строящиеся,Жилое
45256,621,АЛЬФА,62,"г Рязань, Кальное (Советский район)",21,28,2023-12-31,22581.87,54.6313,39.7818,Строящиеся,Жилое
41618,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 7",14,14,2024-03-31,16417.44,45.0587,39.1119,Строящиеся,Жилое
41616,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 5",17,17,2023-03-31,14092.8,45.0592,39.1153,Строящиеся,Жилое
41612,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 1",17,17,2023-03-31,13212.0,45.0588,39.1141,Строящиеся,Жилое
24819,7040,АЛЬФА,23,"город Краснодар, улица Войсковая, д. 4, литера 10",9,9,2022-09-30,4151.2,45.0455,39.1103,Строящиеся,Жилое
24818,7040,АЛЬФА,23,"город Краснодар, улица Войсковая, д. 4, литера 9",9,9,2022-09-30,3556.1,45.0452,39.111,Строящиеся,Жилое
24817,7040,АЛЬФА,23,"город Краснодар, улица Войсковая, д. 4, литера 8",9,9,2022-06-30,6531.4,45.0452,39.1118,Строящиеся,Жилое
41621,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 10",17,17,2024-03-31,4032.0,45.0605,39.113,Строящиеся,Жилое
41619,7040,АЛЬФА,23,"г Краснодар, Район п. Знаменский и п. Зеленопольский, литера 8",14,14,2024-03-31,5472.48,45.0599,39.1119,Строящиеся,Жилое
45772,11282,АЛЬФАСТРОЙИНВЕСТ,47,г Сосновый Бор,10,10,2022-09-30,0.0,59.8931,29.0963,Строящиеся,Нежилое
18136,6193,АЛЬЯНС,63,"г Самара, улица Советской Армии, д. 0, корпус 0, строение 0",27,27,2022-12-31,20664.24,53.2056,50.2144,Строящиеся,Жилое
44752,13654,АЛЬЯНС-БРИЛЛ,39,"г Зеленоградск, ул Солнечная, литера 1",7,7,2025-03-31,5187.72,54.9542,20.4883,Строящиеся,Жилое
32082,7548,АЛЬЯНС-СТРОЙ,76,"п Щедрино, строение 50",3,3,2021-12-31,1578.6,57.5549,39.8334,Строящиеся,Жилое
32080,7548,АЛЬЯНС-СТРОЙ,76,"п Щедрино, строение 51",3,3,2021-12-31,2112.9,57.5549,39.8334,Строящиеся,Жилое
37465,9755,АНВ,54,"г Новосибирск, улица Кавалерийская",17,17,2023-12-31,10568.3,55.0558,82.9143,Строящиеся,Жилое
33525,7619,АПАРТ ОТЕЛЬ МАРШАЛ,55,"г Омск, улица Маршала Жукова - Бульварная, д. 154, корпус 1",12,17,2022-12-31,0.0,54.9647,73.3919,Строящиеся,Нежилое
3148,1758,АППОЛОН,39,"город Гурьевск, улица Пражский бульвар",2,2,2022-12-31,0.0,54.7618,20.603,Строящиеся,Нежилое
33217,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 123",3,3,2022-12-31,2278.61,55.5049,36.9317,Строящиеся,Жилое
33224,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 130",3,3,2022-12-31,1097.08,55.5042,36.9346,Строящиеся,Жилое
33161,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 67",3,3,2021-12-31,2198.66,55.4984,36.9292,Строящиеся,Жилое
33206,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 112",3,3,2022-12-31,2278.61,55.5051,36.9329,Строящиеся,Жилое
33186,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 92",3,3,2022-12-31,3280.8,55.5064,36.9316,Строящиеся,Жилое
33139,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 45",3,3,2021-12-31,1097.08,55.5017,36.9302,Строящиеся,Жилое
33175,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 81",3,3,2022-12-31,2198.66,55.5058,36.9351,Строящиеся,Жилое
33230,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 136",3,3,2022-12-31,1017.17,55.5037,36.9344,Строящиеся,Жилое
33152,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 58",3,3,2021-12-31,3315.18,55.5008,36.932,Строящиеся,Жилое
33183,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 89",3,3,2022-12-31,1026.64,55.5061,36.9327,Строящиеся,Жилое
33167,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 73",3,3,2022-12-31,3315.18,55.4996,36.9309,Строящиеся,Жилое
33165,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 71",3,3,2022-12-31,3423.18,55.4993,36.9304,Строящиеся,Жилое
33227,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 133",3,3,2022-12-31,1017.17,55.5037,36.9353,Строящиеся,Жилое
33174,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 80",3,3,2022-12-31,2198.66,55.501,36.9329,Строящиеся,Жилое
33188,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 94",3,3,2022-12-31,1017.17,55.5063,36.931,Строящиеся,Жилое
33101,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 7",3,3,2022-12-31,1026.64,55.4988,36.9255,Строящиеся,Жилое
33210,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 116",3,3,2022-12-31,1026.64,55.5057,36.9309,Строящиеся,Жилое
33098,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 4",3,3,2022-12-31,2164.28,55.4978,36.9226,Строящиеся,Жилое
33200,3522,АПРЕЛЕВКА С2,77,"д Зверево, д. 106",3,3,2022-12-31,2278.61,55.5048,36.9351,Строящиеся,Жилое
